abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,,,https://arxiv.org/abs/1807.08372,,2018,Knowledge-based transfer learning explanation,,,,Artificial Intelligence
,,10.1145/3289600.3291014,,,2019,Interaction Embeddings for Prediction and Explanation in Knowledge Graphs,,,,Artificial Intelligence
,,10.1145/3308560.3317701,,,2019,Knowledge-driven stock trend prediction and explanation via temporal convolutional network,,,,Artificial Intelligence
,,10.1016/j.ins.2016.08.038,,,2017,Ontology-based deep learning for human behavior prediction with explanations in health social networks,,,,Artificial Intelligence
,,,https://arxiv.org/abs/1906.08362v2,,2019,An ontology-based approach to explaining artificial neural networks,,,,Artificial Intelligence
,,,http://ceur-ws.org/Vol-2327/IUI19WS-IUIATEC-1.pdf,,2019,Algorithmic transparency of conversational agents,,,,Artificial Intelligence
,,10.21437/glu.2017-2,,,2017,Towards a knowledge graph based speech interface,,,,Artificial Intelligence
,,10.1145/967900.967913,,,2004,Knowledge-based conversational agents and virtual story telling,,,,Artificial Intelligence
,,10.3115/v1/n15-1086,,,2015,Learning knowledge graphs for question answering through conversational dialog,,,,Artificial Intelligence
,,,http://papers.neurips.cc/paper/7531-out-of-the-box-reasoning-with-graph-convolution-nets-for-factual-visual-question-answering.pdf,,2018,Out of the box: Reasoning with graph convolution nets for factual visual question answering,,,,Artificial Intelligence
,,10.24963/ijcai.2017/179,,,2015,Explicit knowledge-based reasoning for visual question answering,,,,Artificial Intelligence
,,10.1109/tpami.2017.2754246,,,2018,Fvqa: Fact-based visual question answering,,,,Artificial Intelligence
,,,http://disi.unitn.it/~pavel/OM/articles/YuanzheAAAI16.pdf,,2016,A joint model for question answering over mul- tiple knowledge bases,,,,Artificial Intelligence
,,10.18653/v1/p16-1076,,,2016,Conditional focused neural question answering with large-scale knowledge bases,,,,Artificial Intelligence
,,10.1007/978-3-030-32233-5_2,,,2018,Improving question answering by commonsense-based pre-training,,,,Artificial Intelligence
,,,https://arxiv.org/abs/1809.05726,,2018,Answering science exam questions using query reformulation with background knowledge,,,,Artificial Intelligence
,,10.1609/aaai.v33i01.33017023,,,2019,"Exploring knowledge graphs in an interpretable composite approach for text entailment,",,,,Artificial Intelligence
,,10.1007/978-3-319-91473-2_7,,,2018,Tell me why: Computational explanation of conceptual similarity judgments,,,,Artificial Intelligence
,,10.18653/v1/p18-1076,,,2018,Knowledgeable reader: Enhancing cloze-style read- ing comprehension with external commonsense knowledge,,,,Artificial Intelligence
,,10.1145/3184558.3191645,,,2018,Linking imagenet-wordnet synsets with wikidata,,,,Artificial Intelligence
,,10.1109/cvpr.2018.00717,,,2018,Zero-shot recognition via semantic embeddings and knowledge graphs,,,,Artificial Intelligence
,,10.1007/978-3-319-10605-2_27,,,2014,Reasoning about object affordances in a knowledge base representation,,,,Artificial Intelligence
,,10.1109/cvpr.2017.10,,,2016,The more you know: Using knowledge graphs for image classification,,,,Artificial Intelligence
,,,https://iiia.csic.es/media/filer_public/62/e0/62e0c0a0-57c1-40e8-8713-bbba98114e74/5637.pdf#page=24,,2018,A symbolic approach for explaining errors in image classification tasks,,,,Artificial Intelligence
,,10.1117/12.2558083,,,2020,A framework for explainable deep neural models using external knowledge graphs,,,,Artificial Intelligence
,,,https://arxiv.org/abs/1710.04324,,2017,Explaining trained neural networks with semantic web technologies,,,,Artificial Intelligence
,,,https://cbmm.mit.edu/sites/default/files/publications/CBMM-Memo-070.pdf,,2017,Object-oriented deep learning,,,,Artificial Intelligence
,,10.1007/s11263-015-0815-z,,,2015,Predicting entry-level categories,,,,Artificial Intelligence
,,10.24963/ijcai.2017/178,,,2017,How a general-purpose common- sense ontology can improve performance of learning-based image retrieval,,,,Artificial Intelligence
,,10.1016/j.imavis.2005.07.027,,,2008,Ontology based complex object recognition,,,,Artificial Intelligence
,"['Tomoaki Ohtsuki', 'Mondher Bouazizi']",10.1109/access.2018.2876674,,,2018,Multi-Class Sentiment Analysis in Twitter: What if Classification is Not the Answer,IEEE Access,,,Artificial Intelligence
,"['Mohamed Abdel-Basset', 'Anand Nayyar', 'Anshika Arora', 'Saurabh Raj Sangwan', 'Akshi Kumar', 'Le Hoang Son']",10.1109/access.2019.2899260,,,2019,Sarcasm Detection Using Soft Attention-Based Bidirectional Long Short-Term Memory Model With Convolution Network,IEEE Access,,,Artificial Intelligence
,"[' Zhiyong Lu', ' Robert Leaman', 'Rezarta Islamaj']",10.1016/j.jbi.2013.12.006 ,,2,2014,NCBI disease corpus: A resource for disease name recognition and concept normalization,J Biomed Inform,,,Artificial Intelligence
,"[' Zhiyong Lu', ' Thomas C. Wiegers', ' Carolyn J. Mattingly', ' Allan Peter Davis', ' Robert Leaman', 'Chih-Hsuan Wei', ' Daniela Sciaky', ' Robin J. Johnson', ' Yueping Sun', 'Jiao Li']",10.1093/database/baw068,,,2016,BioCreative V CDR task corpus: a resource for chemical disease relation extraction,,,,Artificial Intelligence
,"[' Lange, Lukas', ' Marusczyk, Anika', ' Benteau, Renou', ' Hingerl, Johannes', ' Tomazic, Federico', ' Adel, Heike', 'Friedrich, Annemarie']",10.18653/v1/2020.acl-main.116,,7,2020,The SOFC-Exp Corpus and Neural Approaches to Information Extraction in the Materials Science Domain,Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics,,,Artificial Intelligence
,"[' Anne-Kathrin Schumann', 'Behrang Q. Zadeh']",,,5,2016,The ACL RD-TEC 2.0: A Language Resource for Evaluating Term Extraction and Entity Recognition Methods,Proceedings of the Tenth International Conference on Language Resources and Evaluation (LREC'16),,,Artificial Intelligence
,"[' Hannaneh Hajishirzi', 'Mari Ostendorf', ' Luheng He', 'Yi Luan']",10.18653/v1/D18-1360,,10,2018,"Multi-Task Identification of Entities, Relations, and Coreference for Scientific Knowledge Graph Construction",Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing,,,Artificial Intelligence
,"['Ralph Ewerth', 'Sören Auer', 'Anett Hoppe', 'Jennifer D’Souza', 'Arthur Brack']",10.1007/978-3-030-45439-5_17,,1,2020,Domain-Independent Extraction of Scientific Concepts from Research Articles,,,,Artificial Intelligence
,"[' Andrew McCallum', ' Lakshmi Vikraman', 'Sebastian Riedel', ' Mrinal Das', 'Isabelle Augenstein']",10.18653/v1/S17-2091,,8,2017,SemEval 2017 Task 10: ScienceIE - Extracting Keyphrases and Relations from Scientific Publications,Proceedings of the 11th International Workshop on Semantic Evaluation (SemEval-2017),,,Artificial Intelligence
,"['Xuanjing Huang', 'Xipeng Qiu', 'Danqing Wang', 'Yiran Chen', 'Pengfei Liu', 'Ming Zhong']",,https://www.aclweb.org/anthology/2020.acl-main.552.pdf,,2020,Extractive Summarization as Text Matching,ACL,,,Artificial Intelligence
,"['Sergio Consoli', 'GIANNI FENU', 'Diego Reforgiato Recupero', 'Danilo Dessì']",10.1007/978-3-319-94030-4_2,,7,2018,A Recommender System of Medical Reports Leveraging Cognitive Computing and Frame Semantics,Machine Learning Paradigms,,,Artificial Intelligence
,"['Hamed Nassar', 'Gamil Abdel Azim', 'M. Elshrkawey', 'Nasser Tamim']",10.3390/sym12060894,,6,2020,Retinal Blood Vessel Segmentation Using Hybrid Features and Multi-Layer Perceptron Neural Networks,Symmetry,,,Artificial Intelligence
,"['Thinagaran  Perumal', 'Norwati Mustapha', 'md nasir sulaiman', 'Muhammad Syafiq Mohd Pozi']",10.1007/s11063-015-9457-y,,7,2015,Improving Anomalous Rare Attack Detection Rate for Intrusion Detection System Using Support Vector Machine and Genetic Programming,Neural Processing Letters,,,Artificial Intelligence
,"['Carlos Moreira', 'Elton Silva', 'Saint Clair Junior', 'Mariangela Vanzin', 'Clauter Gatti', 'Marcio Miguel Gomes', 'Rodolfo Stoffel Antunes', 'Cristiano Costa', 'Rodrigo Righi', 'Jorge Barbosa', 'Eduardo Reis', 'Diórgenes Silveira', 'Rodrigo Bavaresco']",10.1016/j.cosrev.2020.100239,,5,2020,Conversational agents in business: A systematic literature review and future research directions,Computer Science Review,,,Artificial Intelligence
,"['Bartel Van de Walle', 'Gerdien Vries', 'David Paulus']",,https://arxiv.org/abs/1911.04787,11,2019,Effects of data ambiguity and cognitive biases on the interpretability of machine learning models in humanitarian decision making,AAAI Fall Symposium - AI for Social Good,,,Artificial Intelligence
,"['Yi Chang', 'Yuan Tian', 'Yue Wang', 'Jianlin Su', 'Zhepei Wei']",,,,2019,A Novel Hierarchical Binary Tagging Framework for Joint Extraction of Entities and Relations,arXiv preprint arXiv:1909.03227,,,Artificial Intelligence
,"['Khaled Shaalan', 'Mohammad Azzeh', 'Imtinan Attili', 'Ismail Shahin', 'Ali Bou Nassif']",10.1109/access.2019.2896880,,,2019,Speech Recognition Using Deep Neural Networks: A Systematic Review,IEEE Access,,,Artificial Intelligence
,Ruihui Mu,10.1109/access.2018.2880197,,,2018,A Survey of Recommender Systems Based on Deep Learning,IEEE Access,,,Artificial Intelligence
,"['Anam Fatima', 'Muhammad Haris', 'Maryam Badar']",10.1016/j.cosrev.2019.100203,https://reader.elsevier.com/reader/sd/pii/S1574013719301327?token=5E36F288F7310E54F13AB9EDCE4274C7DA7E2C4387D6D3CEFA87C03A6417657BBDF9709F838127C15EB13EF641250165,2,2020,Application of deep learning for retinal image analysis: A review,Computer Science Review,,,Artificial Intelligence
,"['Ralph Ewerth', 'Sören Auer', 'Anett Hoppe', 'Jennifer D’Souza', 'Arthur Brack']",10.1007/978-3-030-45439-5_17,https://link.springer.com/chapter/10.1007/978-3-030-45439-5_17,4,2020,Domain-Independent Extraction of Scientific Concepts from Research Articles,"European Conference on Information Retrieval (ECIR), Lisboa, Portugal, 2020, 251-266",,,Artificial Intelligence
,"['Ralph Ewerth', 'Eric Müller-Budack', 'David Morris']",10.1007/978-3-030-45442-5_36,,,2020,SlideImages: A Dataset for Educational Image Classification,Lecture Notes in Computer Science,,,Artificial Intelligence
,"['bo xu', 'Peng Zhou', 'Yuexing Hao', 'Hongyun Bao', 'Feng Wang', 'Suncong Zheng']",10.18653/v1/p17-1113,,,2017,Joint Extraction of Entities and Relations Based on a Novel Tagging Scheme,"Proceedings of the 55th Annual Meeting of the Association for
          Computational Linguistics (Volume 1: Long Papers)",,,Artificial Intelligence
,"['Mohit Bansal', 'Makoto Miwa']",10.18653/v1/p16-1105,,,2016,End-to-End Relation Extraction using LSTMs on Sequences and Tree Structures,Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),,,Artificial Intelligence
,,,,8,2018,,,,,Artificial Intelligence
,"['Axel-Cyrille Ngonga Ngomo', 'Matthias Wauer', 'Diego Moussallem']",10.1016/j.websem.2018.07.001,,8,2018,Machine Translation using Semantic Web Technologies: A Survey,Journal of Web Semantics,,,Artificial Intelligence
,"['Hamish Cunningham', 'Kalina Bontcheva', 'Horacio Saggion']",,,,2003,Robust Generic and Query-based Summarization,,,,Artificial Intelligence
,"['Mougin F', 'Grabar N', 'Thiessard F', 'Hamon T']",,,,2014,Description of the POMELO System for the Task 2 of QALD-2014,,,,Artificial Intelligence
,"['Chin-Yew Lin', 'Eduard Hovy']",10.3115/1119089.1119121,,,1998,Automated text summarization and the SUMMARIST system,,,,Artificial Intelligence
,"['Michelle X. Zhou', 'Yangqiu Song', 'Shimei Pan', 'Shixia Liu', 'Qiang Zhang', 'Li Tan', 'Lei Shi', 'Weihong Qian', 'Furu Wei']",10.1145/1835804.1835827,,7,2010,TIARA: A Visual Exploratory Text Analytic System,KDD '10: Proceedings of the 16th ACM SIGKDD international conference on Knowledge discovery and data mining,,,Artificial Intelligence
,"['Dragomir R. Radev', 'Kathleen R. McKeown']",,,,1998,Generating Natural Language Summaries from Multiple On-Line Sources,,,,Artificial Intelligence
,"['Liu K', 'Zhao J', 'He S', 'Zhang Y']",,,,2014,CASIA@ V2: a MLN-based question answering system over linked data,,,,Artificial Intelligence
,"['Dezhao Song', 'Tim Miller', 'Tom Zielund', 'Robert Martin', 'Johanna Harrison', 'Chris Brew', 'Frank Schilder', 'John Duprey', 'Charese Smiley', 'Hiroko Bretz', 'Chris Dale']",10.1007/978-3-319-25010-6_2,,,2015,TR Discover: A Natural Language Interface for Querying and Analyzing Interlinked Datasets,,,,Artificial Intelligence
,"['Philipp Cimiano', 'Soufian Jebbara', 'Sherzod Hakimov']",10.1007/978-3-319-68288-4_20,,10,2017,AMUSE: Multilingual Semantic Parsing for Question Answering over Linked Data,International Semantic Web Conference,,,Artificial Intelligence
,"['Abdessamad Echihabi', 'Radu Soricut', 'Daniel Marcu', 'Hal Daume', 'Dragos Stefan Munteanu']",,,,2002,GLEANS: A Generator of Logical Extracts and Abstracts for Nice Summaries,,,,Artificial Intelligence
,"['Wenqiang He', 'Ruizhe Huang', 'Dongyan Zhao', 'Jeffer Xu Yu', 'Haixun Wang', 'Lei Zou']",10.1145/2588555.2610525,,,2014,Natural language question answering over RDF,,,,Artificial Intelligence
,"['Hsin-Hsi Chen', 'Chuan-Jie Lin']",10.3115/990820.990844,,,2000,A multilingual news summarizer,,,,Artificial Intelligence
,"['Dong Un An', 'ByungRea Cha', 'Sun Park']",10.4103/0256-4602.60169,,,2010,Automatic Multi-document Summarization Based on Clustering and Nonnegative Matrix Factorization,IETE Technical Review,,,Artificial Intelligence
,"['Gerard de Melo', 'Gerhard Weikum']",,,7,2012,UWN: A Large Multilingual Lexical Knowledge Base,,,,Artificial Intelligence
,"['Revathi Sundara Raghavan', 'Zhu Zhang', 'Sasha Blair Goldensohn', 'Dragomir Radkov Radev']",10.3115/1072133.1072208,,,2001,"NewsInEssence: A System For Domain-Independent, Real-Time News Clustering and Multi-Document Summarization",HLT '01: Proceedings of the first international conference on Human language technology research,,,Artificial Intelligence
,"['Edward Curry', 'Andre Freitas']",10.1145/2557500.2557534,,,2014,Natural language queries over heterogeneous linked data graphs,,,,Artificial Intelligence
,"['Xiaoxiao Lian', 'Shixia Liu', 'Furu Wei', 'Li Tan', 'Michelle X. Zhou', 'Lei Shi']",10.1109/vast.2010.5652931,,,2010,Understanding Text Corpora with Multiple Facets,2010 IEEE Symposium on Visual Analytics Science and Technology,,,Artificial Intelligence
,"['Guy Lapalme', 'Horacio Saggion']",10.1162/089120102762671963,,12,2002,Generating Indicative-Informative Summaries with SumUM,Computational Linguistics,,,Artificial Intelligence
,"['Axel-Cyrille Ngonga Ngomo', 'Sebastian Walter', 'Elena Cabrio', 'Christina Unger', 'Philipp Cimiano', 'Vanessa Lopez']",10.1007/978-3-642-40802-1_30,,,2013,Multilingual Question Answering over Linked Data (QALD-3): Lab Overview,,,,Artificial Intelligence
,"['Buitelaar P', 'Aggarwal N']",,,,2012,A system description of natural language query over dbpedia,,,,Artificial Intelligence
,"['Linbo Luo', 'Wentong Cai', 'Jinghui Zhong']",10.1109/wsc.2015.7408158,,12,2015,Crowd evacuation planning using Cartesian Genetic Programming and agent-based crowd modeling,"['2015 Winter Simulation Conference (WSC)', '2015 Winter Simulation Conference (WSC)']",,,Artificial Intelligence
,"['Christina Unger', 'Philipp Cimiano', 'Sebastian Walter', 'Daniel Bär']",10.1007/978-3-642-35173-0_25,,,2012,Evaluation of a Layered Approach to Question Answering over Linked Data,,,,Artificial Intelligence
,"['Yong Yu', 'Haofen Wang', 'Yiding Tian', 'Xuan Liu', 'Chenhao Zhu', 'Kan Ren']",10.1007/978-3-319-31676-5_16,,,2016,A Graph Traversal Based Approach to Answer Non-Aggregation Questions over DBpedia,,,,Artificial Intelligence
,"['Ciya Liao', 'Fernando Diaz', 'Jing Bai', 'Ruiqiang Zhang', 'Zhaohui Zheng', 'Karolina Buchner', 'Anlei Dong', 'Yi Chang', 'Gilad Mishne']",10.1145/1718487.1718490,,2,2010,Towards recency ranking in web search,WSDM '10: Proceedings of the third ACM international conference on Web search and data mining,,,Artificial Intelligence
,"['Pierre-Etienne Genest', 'Guy Lapalme']",,,,2011,Framework for Abstractive Summarization using Text-to-Text Generation,,,,Artificial Intelligence
,"['Xu K', 'Zhao D', 'Feng Y']",10.1007/978-3-662-45924-9_30,,,2014,Xser@ QALD-4: answering natural language questions via phrasal semantic parsing,,,,Artificial Intelligence
